,VC,Size,Internal Weight,External Weight,Quality,P-value,Min Dist,Max Dist,Total Dist,Below Thres,Taxon Prediction Score,Avg Dist,Genera,Families,Orders,Members
517,VC_646_0,2,9.742234427761847,8.58062443759509,0.5316983828425109,0.14442218317324246,2.6457513110645907,2.6457513110645907,1,1,1.0,2.6457513110645907,1,1,1,"BeeP-35-2013_NODE_363_length_2531_cov_14_806438,BeeP-49-2013_NODE_32_length_5541_cov_12_024158"
518,VC_647_0,2,2.2631836954140336,0,1.0,0.0,2.6457513110645907,2.6457513110645907,1,1,1.0,2.6457513110645907,1,1,1,"BeeP-35-2013_NODE_110_length_4654_cov_12_130435,BeeP-35-2013_NODE_113_length_4637_cov_15_281798"
519,VC_649_0,2,5.0623208125297445,0,1.0,0.0,1.0,1.0,1,1,1.0,1.0,1,1,1,"BeeP-35-2013_NODE_1968_length_954_cov_10_328392,BeeP-37-2013_NODE_320_length_1277_cov_6_728333"
520,VC_64_0,3,900.0,29926.53860600631,0.029195623015055024,0.001401643283033687,5.291502622129181,7.3484692283495345,3,3,1.0,6.424407143729838,1,1,1,"Prochlorococcus~phage~MED4-213,Prochlorococcus~phage~P-HM1,Prochlorococcus~phage~P-HM2"
521,VC_64_12,2,300.0,26284.538533575203,0.011284754844290867,0.04515281104852806,5.656854249492381,5.656854249492381,1,1,1.0,5.656854249492381,1,1,1,"Prochlorococcus~phage~P-SSM3,Prochlorococcus~phage~P-SSM4"
522,VC_64_13,2,300.0,26897.509871594913,0.01103042158698948,0.047238851266843164,6.324555320336759,6.324555320336759,1,1,1.0,6.324555320336759,1,1,1,"Cyanophage~P-RSM1,Synechococcus~phage~metaG-MbCM1"
523,VC_64_17,2,300.0,18479.313142603685,0.015975025163162387,0.04242803060549955,8.94427190999916,8.94427190999916,1,1,1.0,8.94427190999916,1,1,1,"Synechococcus~phage~ACG-2014f,Synechococcus~phage~S-CAM7"
524,VC_64_25,4,1800.0,47334.765099484925,0.036633939255748454,1.746907538563597e-05,4.0,8.54400374531753,6,6,1.0,6.679558464320004,1,1,1,"Synechococcus~phage~ACG-2014e,Synechococcus~phage~ACG-2014i,Synechococcus~phage~ACG-2014j,Synechococcus~phage~S-CAM4"
525,VC_64_27,2,300.0,24535.035324608056,0.012079709011033371,0.04317238058447821,8.18535277187245,8.18535277187245,1,1,1.0,8.18535277187245,1,1,1,"Synechococcus~phage~S-CAM1,Synechococcus~phage~S-CAM3"
526,VC_64_4,3,900.0,42294.64368769403,0.02083591675178944,0.003313199962997949,8.48528137423857,9.273618495495704,3,2,0.6666666666666666,8.787075045592301,1,1,1,"Cyanophage~Syn30,Synechococcus~phage~S-SM1,Synechococcus~phage~S-SSM5"
527,VC_64_6,2,300.0,28718.693538962892,0.010338163556439756,0.05689486857652993,7.54983443527075,7.54983443527075,1,1,1.0,7.54983443527075,1,1,1,"Cyanophage~S-RIM50,Synechococcus~phage~S-RIM8~A.HR1"
528,VC_64_7,3,900.0,42194.702834990734,0.02088423729120706,0.0030168977486450975,8.18535277187245,9.219544457292887,3,2,0.6666666666666666,8.707565038748895,1,1,1,"Synechococcus~phage~S-CAM22,Synechococcus~phage~S-IOM18,Synechococcus~phage~syn9"
529,VC_64_8,7,6300.0,90735.83064537836,0.06492447128137258,6.00102735463249e-14,5.744562646538029,10.14889156509222,21,16,0.7619047619047619,8.142055807659961,1,1,1,"Prochlorococcus~phage~Syn33,Synechococcus~phage~ACG-2014b,Synechococcus~phage~ACG-2014c,Synechococcus~phage~ACG-2014g,Synechococcus~phage~S-CAM8,Synechococcus~phage~S-MbCM100,Synechococcus~phage~S-RIM2~R1_1999"
530,VC_650_0,2,6.928382160182978,59.44664771824491,0.10438235843920464,0.05206136665938837,3.0,3.0,1,1,1.0,3.0,1,1,1,"BeeP-35-2013_NODE_247_length_3121_cov_11_420828,BeeP-49-2013_NODE_15_length_10495_cov_12_931753"
531,VC_651_0,2,8.159391278114708,2.8863287878183077,0.7386925641253336,0.5,2.0,2.0,1,1,1.0,2.0,1,1,1,"BeeP-35-2013_NODE_263_length_3039_cov_8_234976,BeeP-37-2013_NODE_560_length_916_cov_3_251490"
532,VC_652_0,5,34.53123820485784,6.654991018652092,0.8384170839593811,0.04068056461703773,1.0,3.605551275463989,10,10,1.0,2.6111647146152803,1,1,1,"BeeP-35-2013_NODE_2640_length_803_cov_3_830579,BeeP-35-2013_NODE_87_length_5092_cov_9_194018,BeeP-37-2013_NODE_643_length_841_cov_6_595550,BeeP-49-2013_NODE_304_length_1709_cov_6_039828,BeeP-49-2013_NODE_59_length_4134_cov_11_299729"
533,VC_653_0,2,8.636512532802698,4.518247806641615,0.6565313475842103,0.5,2.0,2.0,1,1,1.0,2.0,1,1,1,"BeeP-35-2013_NODE_333_length_2694_cov_7_862820,BeeP-44-2013_NODE_212_length_1363_cov_4_017885"
534,VC_654_0,2,7.46045302885525,0,1.0,0.0,1.0,1.0,1,1,1.0,1.0,1,1,1,"BeeP-35-2013_NODE_35_length_9617_cov_14_459119,BeeP-35-2013_NODE_63_length_6262_cov_21_267745"
535,VC_655_0,2,4.965405837971733,0,1.0,0.0,1.0,1.0,1,1,1.0,1.0,1,1,1,"BeeP-35-2013_NODE_418_length_2335_cov_12_788751,BeeP-35-2013_NODE_65_length_6125_cov_18_304067"
536,VC_656_0,3,9.677357786071545,0,1.0,0.0,1.7320508075688772,3.605551275463989,3,3,1.0,2.93390123272354,1,1,1,"BeeP-35-2013_NODE_64_length_6131_cov_9_335646,BeeP-37-2013_NODE_237_length_1568_cov_2_911469,BeeP-49-2013_NODE_308_length_1698_cov_17_733498"
537,VC_657_0,3,15.059970397679724,11.383362545423017,0.5695186166616657,0.3312602917700287,2.0,2.8284271247461903,3,3,1.0,2.5522847498307937,1,1,1,"BeeP-35-2013_NODE_84_length_5250_cov_13_305625,BeeP-37-2013_NODE_399_length_1094_cov_7_240905,BeeP-49-2013_NODE_126_length_2862_cov_8_220108"
538,VC_658_0,6,1870.243403295897,1805.6475677011333,0.5087864188715645,6.489488837065487e-10,0.0,2.23606797749979,15,15,1.0,1.581649942672691,1,1,1,"Leuconostoc~phage~Lmd1,Leuconostoc~phage~P793,Leuconostoc~phage~phiLN03,Leuconostoc~phage~phiLN04,Leuconostoc~phage~phiLN12,Leuconostoc~phage~phiLN6B"
539,VC_659_0,2,1.9263157427342212,0,1.0,0.0,0.0,0.0,1,1,1.0,0.0,1,1,1,"BeeP-37-2013_NODE_1410_length_592_cov_3_563107,BeeP-49-2013_NODE_1194_length_702_cov_3_326400"
540,VC_65_0,2,294.74031413721445,16885.657003316755,0.01715561687492412,0.042422386380332334,7.0710678118654755,7.0710678118654755,1,1,1.0,7.0710678118654755,1,1,1,"Erwinia~phage~phiEa2809,Serratia~phage~phiMAM1"
541,VC_65_1,19,51300.0,71016.11542755735,0.4194050785596017,1.7332396339213324e-108,2.8284271247461903,9.486832980505138,171,150,0.8771929824561403,7.426077793038186,5,1,1,"Dickeya~phage~RC-2014,Dickeya~virus~Limestone,Escherichia~phage~ECML-4,Escherichia~phage~PhaxI,Escherichia~virus~CBA120,Klebsiella~phage~0507-KN2-1,Salmonella~phage~38,Salmonella~phage~Det7,Salmonella~phage~GG32,Salmonella~phage~Marshall,Salmonella~phage~Maynard,Salmonella~phage~SFP10,Salmonella~phage~SKML-39,Salmonella~phage~Sh19,Salmonella~phage~vB_SalM_PM10,Salmonella~phage~vB_SalM_SJ2,Salmonella~phage~vB_SalM_SJ3,Salmonella~virus~ViI,Shigella~phage~Ag3"
542,VC_660_0,2,4.664385765502541,0,1.0,0.0,1.7320508075688772,1.7320508075688772,1,1,1.0,1.7320508075688772,1,1,1,"BeeP-37-2013_NODE_171_length_1884_cov_7_058107,BeeP-49-2013_NODE_73_length_3767_cov_15_442276"
543,VC_661_0,2,4.664385765502541,0,1.0,0.0,1.7320508075688772,1.7320508075688772,1,1,1.0,1.7320508075688772,1,1,1,"BeeP-37-2013_NODE_194_length_1737_cov_5_934337,BeeP-49-2013_NODE_389_length_1469_cov_9_131466"
544,VC_662_0,2,1.9263157427342212,0,1.0,0.0,0.0,0.0,1,1,1.0,0.0,1,1,1,"BeeP-37-2013_NODE_635_length_848_cov_3_667964,BeeP-47-2013_NODE_274_length_935_cov_2_862471"
545,VC_663_0,7,2428.1697208253486,1642.010459098747,0.5965754864617888,2.104753979921576e-11,0.0,3.7416573867739413,21,21,1.0,2.934919322131125,1,1,1,"Leuconostoc~phage~1-A4,Leuconostoc~phage~Ln-8,Leuconostoc~phage~Ln-9,Leuconostoc~phage~phiLN25,Leuconostoc~phage~phiLN34,Leuconostoc~phage~phiLNTR2,Leuconostoc~phage~phiLNTR3"
546,VC_664_0,2,1.4491944880462349,0,1.0,0.0,0.0,0.0,1,1,1.0,0.0,1,1,1,"BeeP-44-2013_NODE_379_length_928_cov_3_954172,BeeP-44-2013_NODE_79_length_2150_cov_3_408104"
547,VC_665_0,3,18.77614672255353,4.492695869390352,0.8069222458470793,0.5,2.23606797749979,3.0,3,3,1.0,2.6881650340819934,2,2,1,"BeeP-49-2013_NODE_125_length_2864_cov_4_489774,Pseudomonas~phage~phi12,Pseudomonas~phage~phi2954"
548,VC_666_0,2,1.9263157427342212,0,1.0,0.0,0.0,0.0,1,1,1.0,0.0,1,1,1,"BeeP-49-2013_NODE_1835_length_547_cov_45_840426,BeeP-49-2013_NODE_1905_length_535_cov_6_089520"
549,VC_668_0,3,500.5474792045821,5.836895828350469,0.9884733887613123,0.07445733658938286,2.6457513110645907,4.898979485566356,3,3,1.0,3.9678765800572067,1,1,1,"Sulfitobacter~phage~NYA-2014a,Sulfitobacter~phage~pCB2047-A,Sulfitobacter~phage~pCB2047-C"
550,VC_669_0,4,1800.0,1851.2870947331216,0.4929768471497213,0.03146822730310706,3.0,6.164414002968976,6,6,1.0,4.752382931537302,1,1,1,"Caulobacter~virus~Karma,Caulobacter~virus~Magneto,Caulobacter~virus~Swift,Caulobacter~virus~phiCbK"
551,VC_66_0,2,270.1010956059933,8263.970239556485,0.03164973492699905,0.042423697335489584,5.830951894845301,5.830951894845301,1,1,1.0,5.830951894845301,1,1,1,"Rhizobium~phage~vB_RleM_P10VF,Sinorhizobium~phage~phiM9"
552,VC_670_0,4,1098.9146435033213,84.77895128616629,0.9283776209828661,0.0003668405867034015,6.855654600401044,7.211102550927978,6,6,1.0,6.986947132311841,1,1,1,"Cellulophaga~phage~phi13:2,Cellulophaga~phage~phi18:3,Cellulophaga~phage~phi19:3,Cellulophaga~phage~phi46:3"
553,VC_671_0,2,300.0,15.507498292571055,0.95084903409113,0.10564977366685535,3.1622776601683795,3.1622776601683795,1,1,1.0,3.1622776601683795,1,1,1,"Cellulophaga~phage~phi17:2,Cellulophaga~phage~phi4:1"
554,VC_672_0,3,469.7237555085187,0,1.0,0.0,2.449489742783178,3.7416573867739413,3,3,1.0,3.1178082632418325,1,1,1,"Cellulophaga~phage~phi12:1,Cellulophaga~phage~phi17:1,Cellulophaga~phage~phi18:1"
555,VC_673_0,2,45.42235636911208,0,1.0,0.0,0.0,0.0,1,1,1.0,0.0,1,1,1,"Cellulophaga~phage~phi12:2,Cellulophaga~phage~phi12a:1"
556,VC_674_0,4,1408.3412864485067,61.8315075438743,0.9579426936775469,0.006672896291846292,0.0,2.449489742783178,6,6,1.0,1.224744871391589,1,1,1,"Flavobacterium~phage~Fpv1,Flavobacterium~phage~Fpv2,Flavobacterium~phage~Fpv20,Flavobacterium~phage~Fpv3"
557,VC_675_0,2,162.7064548486361,736.6124832735,0.18092185981136208,0.045418419200995756,6.855654600401044,6.855654600401044,1,1,1.0,6.855654600401044,1,1,1,"Cronobacter~phage~vB_CsaP_GAP52,Salmonella~phage~7-11"
558,VC_676_0,3,448.8821830239061,330.6144393280926,0.5758616139598917,0.0027618333414503437,2.6457513110645907,3.0,3,3,1.0,2.8247261452702603,1,1,1,"Clostridium~phage~phiCD111,Clostridium~phage~phiCD146,Clostridium~phage~phiCD38-2"
559,VC_677_0,5,1205.2373297234453,921.7981954305478,0.5666277386863054,1.224932497764584e-07,2.8284271247461903,5.0,10,10,1.0,3.933363952331542,1,1,1,"Clostridium~phage~phiCD481-1,Clostridium~phage~phiCD506,Clostridium~phage~phiCDHM11,Clostridium~phage~phiCDHM13,Clostridium~phage~phiMMP04"
560,VC_678_0,3,189.41151091748068,44.033081948108915,0.8113767322361507,0.04042779918502612,1.4142135623730951,1.7320508075688772,3,3,1.0,1.626105059170283,1,1,1,"Clostridium~phage~phiCP7R,Clostridium~phage~phiCPV4,Clostridium~phage~phiZP2"
561,VC_679_0,3,67.87334760382758,57.79205067030014,0.5401116658681812,0.08442767947601626,6.708203932499369,7.681145747868608,3,3,1.0,7.200150743765318,1,1,1,"Clostridium~phage~phi8074-B1,Clostridium~phage~phiCTP1,Streptococcus~phage~Dp-1"
562,VC_67_0,3,900.0,34162.55110873135,0.025668411782389676,0.0014752066050099854,8.0,8.426149773176359,3,3,1.0,8.203834181682938,1,1,1,"Vibrio~phage~KVP40,Vibrio~phage~ValKK3,Vibrio~phage~nt-1"
563,VC_680_0,4,1147.137163949802,141.55131413972867,0.8901586251864553,8.551519255919198e-05,4.242640687119285,5.656854249492381,6,6,1.0,5.03751025454682,1,1,1,"Enterococcus~phage~BC611,Enterococcus~phage~VD13,Enterococcus~phage~vB_EfaS_IME198,Streptococcus~phage~SPQS1"
564,VC_681_0,3,554.0802397668417,105.08242520050928,0.8405819522473802,0.0038286807058415346,3.1622776601683795,5.477225575051661,3,3,1.0,4.579507582937609,1,1,1,"Gordonia~phage~GRU1,Gordonia~phage~GTE5,Gordonia~phage~GTE8"
565,VC_682_0,6,2208.387109154214,1103.1594986376967,0.6668748384691264,2.7523626803941087e-09,2.0,8.602325267042627,15,15,1.0,6.3953721008150515,2,1,1,"Mycobacterium~phage~Barnyard,Mycobacterium~phage~Damien,Mycobacterium~phage~Konstantine,Mycobacterium~phage~Oaker,Mycobacterium~phage~Patience,Mycobacterium~phage~Predator"
566,VC_683_0,5,2174.9765632505664,1274.4306496316847,0.6305363295837729,3.126611442497446e-07,2.0,5.477225575051661,10,10,1.0,3.9810911365832213,3,1,1,"Mycobacterium~phage~Gumball,Mycobacterium~phage~Hawkeye,Mycobacterium~phage~PBI1,Mycobacterium~phage~PLot,Mycobacterium~phage~Troll4"
567,VC_684_0,3,900.0,6557.273311223131,0.12068754388356773,0.002050787554429956,3.7416573867739413,3.872983346207417,3,3,1.0,3.829208026396259,1,1,1,"Cronobacter~phage~CR5,Erwinia~phage~vB_EamM_EarlPhillipIV,Erwinia~phage~vB_EamM_Phobos"
568,VC_684_1,3,900.0,7091.00368994799,0.1126266530363544,0.013404141727625675,4.795831523312719,7.0,3,3,1.0,6.143027034674506,1,1,1,"Erwinia~phage~vB_EamM_Caitlin,Erwinia~phage~vB_EamM_ChrisDB,Erwinia~phage~vB_EamM_Huxley"
569,VC_684_2,3,900.0,7054.773972969668,0.11313960686478348,0.013414521322885406,4.795831523312719,7.280109889280518,3,3,1.0,6.185560703667033,2,1,1,"Erwinia~phage~phiEaH2,Erwinia~phage~vB_EamM_Asesino,Salmonella~phage~SPN3US"
570,VC_686_0,6,3861.049638340144,521.9657877677312,0.8809117155603449,7.021586802269676e-08,4.123105625617661,7.810249675906654,15,15,1.0,6.1940258130678085,1,1,1,"Escherichia~phage~172-1,Escherichia~phage~ECBP2,Escherichia~phage~KBNP1711,Escherichia~phage~NJ01,Escherichia~phage~vB_EcoP_SU10,Escherichia~virus~phiEco32"
571,VC_688_0,2,61.895915481757186,14.177475849583491,0.8136342339750186,0.12078329348448641,6.557438524302,6.557438524302,1,1,1.0,6.557438524302,1,1,1,"Cyanophage~PSS2,Synechococcus~phage~S-CBS2"
572,VC_689_0,3,182.9071865006335,0,1.0,0.0,3.3166247903554,3.872983346207417,3,3,1.0,3.643755174445586,1,1,1,"Edwardsiella~phage~KF-1,Pseudoalteromonas~phage~PH1,Vibrio~phage~VPMS1"
573,VC_690_0,8,603.1810191190733,17.414104930009955,0.9719396684646966,8.825788543745404e-06,0.0,2.8284271247461903,28,28,1.0,1.744171726360957,3,1,1,"Enterobacteria~phage~G4~sensu~lato,Enterobacteria~phage~ID18~sensu~lato,Enterobacteria~phage~ID2~Moscow/ID/2001,Enterobacteria~phage~St-1,Enterobacteria~phage~WA13~sensu~lato,Enterobacteria~phage~alpha3,Enterobacteria~phage~phiK,Enterobacteria~phage~phiX174~sensu~lato"
574,VC_691_0,2,7.7370568402009345,10.34849257684993,0.42780325119161267,0.14442218317324246,6.0,6.0,1,1,1.0,6.0,1,1,1,"Shewanella~sp.~phage~1/44,Stenotrophomonas~phage~S1"
575,VC_692_0,4,30.373924875178467,0,1.0,1,0.0,0.0,6,6,1.0,0.0,2,1,1,"Enterobacteria~phage~C-1~INW-2012,Enterobacteria~phage~Hgal1,Enterobacteria~phage~M,Pseudomonas~phage~PRR1"
576,VC_693_0,3,15.186962437589234,0,1.0,1,0.0,0.0,3,3,1.0,0.0,1,1,1,"Enterobacteria~phage~FI~sensu~lato,Escherichia~virus~FI,Escherichia~virus~Qbeta"
577,VC_694_0,5,2965.2771431407737,136.87547601701507,0.9558772591742518,2.6996063387718256e-06,2.449489742783178,4.358898943540674,10,10,1.0,3.7639310399575634,1,1,1,"Listeria~phage~LP-026,Listeria~phage~LP-037,Listeria~phage~LP-110,Listeria~phage~LP-114,Listeria~phage~P70"
578,VC_695_0,3,312.3806330858116,107.77188510153323,0.7434934209927119,0.002362875296301346,1.4142135623730951,5.744562646538029,3,3,1.0,4.301112951816385,1,1,1,"Lactobacillus~virus~ATCC8014,Lactobacillus~virus~phiJL1,Pediococcus~virus~cIP1"
579,VC_696_0,2,5.0623208125297445,0,1.0,0.0,0.0,0.0,1,1,1.0,0.0,1,1,1,"Escherichia~virus~BZ13,Escherichia~virus~MS2"
580,VC_697_0,2,213.8746947530676,0,1.0,0.0,4.58257569495584,4.58257569495584,1,1,1.0,4.58257569495584,1,1,1,"Escherichia~virus~P1,Salmonella~phage~SJ46"
581,VC_698_0,2,163.95265558951647,4.133411374976845,0.975408958936198,0.27014568730370997,2.0,2.0,1,1,1.0,2.0,1,1,1,"Nonlabens~phage~P12024L,Nonlabens~phage~P12024S"
582,VC_699_0,3,421.4291520499937,1.1755854397272485,0.9972182388519584,0.18554668476134878,2.23606797749979,3.7416573867739413,3,3,1.0,3.19442554657924,1,1,1,"Flavobacterium~phage~1H,Flavobacterium~phage~2A,Flavobacterium~phage~6H"
583,VC_69_0,2,300.0,4085.6290975829124,0.06840523749838796,0.04501956995488225,1.7320508075688772,1.7320508075688772,1,1,1.0,1.7320508075688772,1,1,1,"Erwinia~phage~phiEa104,Erwinia~phage~phiEa21-4"
584,VC_6_0,5,964.7113934838728,5955.477352924681,0.13940535855825315,7.077856444332349e-08,3.0,8.94427190999916,10,10,1.0,7.084042823294103,2,1,1,"Enterobacter~phage~EcP1,Erwinia~phage~vB_EamP-S6,Escherichia~phage~Pollock,Salmonella~phage~FSL~SP-058,Salmonella~phage~FSL~SP-076"
585,VC_6_1,2,272.2465676900447,4405.899105466428,0.058195401920084384,0.044764693186988044,1.7320508075688772,1.7320508075688772,1,1,1.0,1.7320508075688772,1,1,1,"Erwinia~phage~Ea9-2,Erwinia~phage~vB_EamP_Frozen"
586,VC_6_2,13,9968.873368155135,15084.496696382845,0.3979054850694784,1.6189544993443875e-42,3.0,8.717797887081348,78,78,1.0,6.736909412749937,4,2,2,"Achromobacter~phage~JWAlpha,Achromobacter~phage~phiAxp-3,BP50_NODE_1_length_71699_cov_19_894646,BeeP-11-2013_NODE_23_length_33677_cov_17_238929,Delftia~phage~RG-2014,Escherichia~phage~Bp4,Escherichia~phage~ECBP1,Escherichia~phage~IME11,Escherichia~phage~vB_EcoP_G7C,Escherichia~phage~vB_EcoP_PhAPEC5,Escherichia~phage~vB_EcoP_PhAPEC7,Escherichia~virus~N4,Shigella~phage~pSb-1"
587,VC_700_0,4,1800.0,1762.9480755915952,0.5051996161075478,3.0338444641613225e-05,4.0,4.69041575982343,6,6,1.0,4.308827912441074,1,1,1,"Gordonia~phage~Bachita,Gordonia~phage~ClubL,Gordonia~phage~Cucurbita,Gordonia~phage~Smoothie"
588,VC_702_0,2,56.68485522619757,968.5232105430085,0.05529107419152749,0.04466495942289164,8.12403840463596,8.12403840463596,1,1,1.0,8.12403840463596,2,1,1,"Mycobacterium~phage~PegLeg,Mycobacterium~phage~Wildcat"
589,VC_703_0,9,6479.133490053569,74159.77988303585,0.0803474801312956,7.239190523969606e-25,2.0,8.831760866327848,36,36,1.0,6.0459459346667375,1,1,1,"Mycobacterium~phage~Chadwick,Mycobacterium~phage~Conspiracy,Mycobacterium~phage~Fredward,Mycobacterium~phage~Jovo,Mycobacterium~phage~LittleCherry,Mycobacterium~phage~Smeadley,Mycobacterium~phage~Swirley,Mycobacterium~phage~Theia,Mycobacterium~phage~UnionJack"
590,VC_703_1,58,220211.1812380361,229780.93783551722,0.4893667508920118,0.0,1.0,10.0,1653,1247,0.7543859649122807,8.105289274587264,1,1,1,"Mycobacterium~phage~20ES,Mycobacterium~phage~40AC,Mycobacterium~phage~Adzzy,Mycobacterium~phage~AnnaL29,Mycobacterium~phage~Anubis,Mycobacterium~phage~ArcherNM,Mycobacterium~phage~Artemis2UCLA,Mycobacterium~phage~BTCU-1,Mycobacterium~phage~Bactobuster,Mycobacterium~phage~BellusTerra,Mycobacterium~phage~Blue7,Mycobacterium~phage~CRB1,Mycobacterium~phage~Catalina,Mycobacterium~phage~Chy4,Mycobacterium~phage~Chy5,Mycobacterium~phage~CloudWang3,Mycobacterium~phage~EagleEye,Mycobacterium~phage~Echild,Mycobacterium~phage~Equemioh13,Mycobacterium~phage~EvilGenius,Mycobacterium~phage~First,Mycobacterium~phage~HINdeR,Mycobacterium~phage~Iracema64,Mycobacterium~phage~Jobu08,Mycobacterium~phage~Kampy,Mycobacterium~phage~LadyBird,Mycobacterium~phage~Larenn,Mycobacterium~phage~Loser,Mycobacterium~phage~Luchador,Mycobacterium~phage~MarQuardt,Mycobacterium~phage~Mulciber,Mycobacterium~phage~Nyxis,Mycobacterium~phage~Obama12,Mycobacterium~phage~Phantastic,Mycobacterium~phage~Phlei,Mycobacterium~phage~Pioneer,Mycobacterium~phage~Piro94,Mycobacterium~phage~RedRock,Mycobacterium~phage~RhynO,Mycobacterium~phage~SWU1,Mycobacterium~phage~Serenity,Mycobacterium~phage~Severus,Mycobacterium~phage~Sheen,Mycobacterium~phage~SweetiePie,Mycobacterium~phage~Tiffany,Mycobacterium~phage~Trike,Mycobacterium~phage~Trixie,Mycobacterium~phage~Turbido,Mycobacterium~phage~VohminGhazi,Mycobacterium~phage~Wile,Mycobacterium~phage~Zaka,Mycobacterium~virus~Alma,Mycobacterium~virus~Bxz2,Mycobacterium~virus~Che12,Mycobacterium~virus~D29,Mycobacterium~virus~L5,Mycobacterium~virus~Peaches,Mycobacterium~virus~Pukovnik"
591,VC_704_0,3,284.9824494452388,772.4760394208078,0.269497528693383,0.0018581981419123767,4.898979485566356,7.280109889280518,3,3,1.0,6.295764435782082,1,1,1,"Gordonia~phage~Bowser,Gordonia~phage~Hedwig,Gordonia~phage~Schwabeltier"
592,VC_705_0,9,8484.778329995303,4688.38434295405,0.644095768089049,4.3948571626391e-24,2.6457513110645907,9.0,36,35,0.9722222222222222,6.807100620506495,2,1,1,"Mycobacterium~phage~Archie,Mycobacterium~phage~Crossroads,Mycobacterium~phage~Gardann,Mycobacterium~phage~Lolly9,Mycobacterium~phage~Snenia,Mycobacterium~phage~Whirlwind,Mycobacterium~virus~Bron,Mycobacterium~virus~Faith1,Mycobacterium~virus~Rumpelstiltskin"
593,VC_706_0,5,1245.101395935573,1143.6249721218092,0.521240696542461,9.051735495172215e-08,4.47213595499958,8.94427190999916,10,10,1.0,7.154674931264497,2,1,1,"Gordonia~phage~BaxterFox,Gordonia~phage~Kita,Gordonia~phage~Nymphadora,Gordonia~phage~Yeezy,Gordonia~phage~Zirinka"
594,VC_707_0,7,3154.5656254519454,1314.3632556616826,0.7058885270659863,4.828307455469086e-14,3.7416573867739413,7.0710678118654755,21,21,1.0,5.861767507091524,1,1,1,"Gordonia~phage~Blueberry,Gordonia~phage~CaptainKirk2,Gordonia~phage~CarolAnn,Gordonia~phage~Guacamole,Gordonia~phage~Obliviate,Gordonia~phage~UmaThurman,Gordonia~phage~Utz"
595,VC_708_0,2,32.43804683047638,337.83710037755895,0.08760524997442347,0.04501100089667658,7.0,7.0,1,1,1.0,7.0,1,1,1,"Gordonia~phage~GMA1,Rhodococcus~phage~REQ3"
596,VC_710_0,7,2504.5449028250378,9602.722699720125,0.2068629343171153,5.922002707423104e-15,5.0,7.0,21,21,1.0,6.092620967030463,3,1,1,"Mycobacterium~phage~Butters,Mycobacterium~phage~Carcharodon,Mycobacterium~phage~Charlie,Mycobacterium~phage~MichelleMyBell,Mycobacterium~phage~Panchino,Mycobacterium~phage~Phrann,Mycobacterium~phage~Redi"
597,VC_712_0,2,283.71391600105176,3966.4129489757756,0.06675422287720313,0.043367812801429706,1.4142135623730951,1.4142135623730951,1,1,1.0,1.4142135623730951,1,1,1,"Mycobacterium~phage~Cheetobro,Mycobacterium~virus~Fionnbarth"
598,VC_712_1,5,2336.3118877951156,8133.72776847136,0.22314260160388197,4.666787926781746e-08,2.0,5.656854249492381,10,10,1.0,4.5822163210107,1,1,1,"Mycobacterium~phage~Gengar,Mycobacterium~phage~Kratio,Mycobacterium~phage~OkiRoe,Mycobacterium~phage~Omnicron,Mycobacterium~virus~Larva"
599,VC_712_2,12,10726.880104348882,13283.786341998275,0.4467547841005807,9.97395713338066e-42,1.0,9.0,66,65,0.9848484848484849,7.125231099923879,1,1,1,"Mycobacterium~phage~BarrelRoll,Mycobacterium~phage~Enkosi,Mycobacterium~phage~Keshu,Mycobacterium~phage~Milly,Mycobacterium~phage~Mufasa,Mycobacterium~phage~Murucutumbu,Mycobacterium~phage~ShedlockHolmes,Mycobacterium~phage~TM4,Mycobacterium~phage~Validus,Mycobacterium~phage~ZoeJ,Mycobacterium~virus~Angelica,Mycobacterium~virus~Crimd"
600,VC_713_0,9,4408.7511513582,4213.1088915822,0.5113457107168072,2.1186726833957506e-23,1.4142135623730951,7.483314773547883,36,36,1.0,5.359395183961781,1,1,1,"Mycobacterium~phage~Angel,Mycobacterium~phage~Cambiare,Mycobacterium~phage~FlagStaff,Mycobacterium~phage~Jolie2,Mycobacterium~phage~Leo,Mycobacterium~phage~MOOREtheMARYer,Mycobacterium~phage~Sneeze,Mycobacterium~virus~Halo,Mycobacterium~virus~Liefie"
601,VC_714_0,4,1800.0,2817.3607955868315,0.38983308424162977,1.3394596444502568e-05,3.3166247903554,4.47213595499958,6,6,1.0,3.742099032991385,1,1,1,"Mycobacterium~phage~Catdawg,Mycobacterium~phage~Dylan,Mycobacterium~virus~Corndog,Mycobacterium~virus~Firecracker"
602,VC_715_0,2,201.45518348139103,1265.0468064433574,0.1373712309055431,0.04319543688081596,1.7320508075688772,1.7320508075688772,1,1,1.0,1.7320508075688772,1,1,1,"Mycobacterium~phage~Muddy,Mycobacterium~phage~vB_MapS_FF47"
603,VC_716_0,3,535.5959876953308,9816.264377621137,0.05173910474003549,0.0014712314379906504,6.928203230275509,8.12403840463596,3,3,1.0,7.684080544970489,1,1,1,"Mycobacterium~phage~Jabbawokkie,Mycobacterium~virus~Avani,Mycobacterium~virus~Che9d"
