## 1 - Complete phage contigs - category 1 (sure)
## Contig_id,Nb genes contigs,Fragment,Nb genes,Category,Nb phage hallmark genes,Phage gene enrichment sig,Non-Caudovirales phage gene enrichment sig,Pfam depletion sig,Uncharacterized enrichment sig,Strand switch depletion sig,Short genes enrichment sig
VIRSorter_BeeP-35-2013_NODE_64_length_6131_cov_9_335646,14,VIRSorter_BeeP-35-2013_NODE_64_length_6131_cov_9_335646,14,2,,4.55653877037778,,7.11149407223115,,,
VIRSorter_BeeP-35-2013_NODE_65_length_6125_cov_18_304067,6,VIRSorter_BeeP-35-2013_NODE_65_length_6125_cov_18_304067,6,2,,2.81958587565650,,3.55182228483721,,,
VIRSorter_BeeP-35-2013_NODE_662_length_1844_cov_20_672326,4,VIRSorter_BeeP-35-2013_NODE_662_length_1844_cov_20_672326,4,2,1,,,2.36788152322481,,,
VIRSorter_BeeP-35-2013_NODE_663_length_1840_cov_3_797504,4,VIRSorter_BeeP-35-2013_NODE_663_length_1840_cov_3_797504,4,2,,2.37333664615169,,2.36788152322481,,,
VIRSorter_BeeP-35-2013_NODE_6_length_35076_cov_25_069488,46,VIRSorter_BeeP-35-2013_NODE_6_length_35076_cov_25_069488,46,2,3,gene_1-gene_45:10.07119361427738,,24.38368219206549,,,
VIRSorter_BeeP-35-2013_NODE_71_length_5651_cov_11_405454,11,VIRSorter_BeeP-35-2013_NODE_71_length_5651_cov_11_405454,11,2,,gene_1-gene_10:7.38548684283801,,gene_1-gene_10:5.44258255334236,,,
VIRSorter_BeeP-35-2013_NODE_747_length_1704_cov_4_390904,5,VIRSorter_BeeP-35-2013_NODE_747_length_1704_cov_4_390904,5,2,,3.25885887592900,,2.95985190403101,,,
VIRSorter_BeeP-35-2013_NODE_781_length_1664_cov_3_176434,4,VIRSorter_BeeP-35-2013_NODE_781_length_1664_cov_3_176434,4,2,,2.37333664615169,,2.36788152322481,,,
VIRSorter_BeeP-35-2013_NODE_7_length_33611_cov_14_653814,54,VIRSorter_BeeP-35-2013_NODE_7_length_33611_cov_14_653814,54,2,1,gene_3-gene_38:14.52010489044121,,28.95146021374199,,gene_1-gene_48:3.53744349147476,
VIRSorter_BeeP-35-2013_NODE_828_length_1606_cov_10_676913,5,VIRSorter_BeeP-35-2013_NODE_828_length_1606_cov_10_676913,5,2,,2.01071095767098,,2.95985190403101,,,
VIRSorter_BeeP-35-2013_NODE_83_length_5294_cov_11_220050,10,VIRSorter_BeeP-35-2013_NODE_83_length_5294_cov_11_220050,10,2,,2.69551767173730,,3.30622185284791,,,
VIRSorter_BeeP-35-2013_NODE_840_length_1594_cov_43_270929,4,VIRSorter_BeeP-35-2013_NODE_840_length_1594_cov_43_270929,4,2,,2.37333664615169,,2.36788152322481,,,
VIRSorter_BeeP-35-2013_NODE_869_length_1571_cov_19_611111,4,VIRSorter_BeeP-35-2013_NODE_869_length_1571_cov_19_611111,4,2,1,,,2.36788152322481,,,
VIRSorter_BeeP-35-2013_NODE_8_length_29325_cov_22_671328,28,VIRSorter_BeeP-35-2013_NODE_8_length_29325_cov_22_671328,28,2,4,gene_4-gene_27:6.70732981344235,,gene_1-gene_27:13.70444668081463,,,
VIRSorter_BeeP-35-2013_NODE_905_length_1544_cov_4_293115,3,VIRSorter_BeeP-35-2013_NODE_905_length_1544_cov_4_293115,3,2,,2.93987201451834,,,,,
VIRSorter_BeeP-35-2013_NODE_91_length_4903_cov_17_501450,13,VIRSorter_BeeP-35-2013_NODE_91_length_4903_cov_17_501450,13,2,,2.87453924855806,,6.69561495048063,,,
VIRSorter_BeeP-35-2013_NODE_927_length_1520_cov_3_971587,4,VIRSorter_BeeP-35-2013_NODE_927_length_1520_cov_3_971587,4,2,,3.91982935269112,,2.36788152322481,,,
VIRSorter_BeeP-35-2013_NODE_94_length_4852_cov_8_139476,9,VIRSorter_BeeP-35-2013_NODE_94_length_4852_cov_8_139476,9,2,,4.07773535702027,,5.32773342725582,,,
VIRSorter_BeeP-35-2013_NODE_96_length_4847_cov_14_741719,9,VIRSorter_BeeP-35-2013_NODE_96_length_4847_cov_14_741719,9,2,,4.07773535702027,,3.89359133625594,,,
VIRSorter_BeeP-35-2013_NODE_975_length_1475_cov_4_198856,5,VIRSorter_BeeP-35-2013_NODE_975_length_1475_cov_4_198856,5,2,,3.25885887592900,,2.95985190403101,,,
VIRSorter_BeeP-35-2013_NODE_9_length_26701_cov_21_219050,33,VIRSorter_BeeP-35-2013_NODE_9_length_26701_cov_21_219050,33,2,4,gene_13-gene_33:13.91085560241006,,15.07126974055297,,,
VIRSorter_BeeP-36-2013_NODE_1_length_32049_cov_19_863443-circular,41,VIRSorter_BeeP-36-2013_NODE_1_length_32049_cov_19_863443-circular,41,2,2,gene_5-gene_22:5.03264505911147,,19.46812497698645,gene_18-gene_41:3.52526827905790,,
VIRSorter_BeeP-37-2013_NODE_107_length_2636_cov_4_773740,8,VIRSorter_BeeP-37-2013_NODE_107_length_2636_cov_4_773740,8,2,,3.27022832213243,,4.73576304644962,,,
VIRSorter_BeeP-37-2013_NODE_129_length_2252_cov_5_749425,5,VIRSorter_BeeP-37-2013_NODE_129_length_2252_cov_5_749425,5,2,,3.25885887592900,,2.95985190403101,,,
VIRSorter_BeeP-37-2013_NODE_135_length_2157_cov_5_204327,4,VIRSorter_BeeP-37-2013_NODE_135_length_2157_cov_5_204327,4,2,,2.37333664615169,,2.36788152322481,,,
VIRSorter_BeeP-37-2013_NODE_144_length_2085_cov_6_657371,5,VIRSorter_BeeP-37-2013_NODE_144_length_2085_cov_6_657371,5,2,,3.25885887592900,,2.95985190403101,,,
VIRSorter_BeeP-37-2013_NODE_163_length_1940_cov_10_728932,3,VIRSorter_BeeP-37-2013_NODE_163_length_1940_cov_10_728932,3,2,,2.93987201451834,,,,,
VIRSorter_BeeP-37-2013_NODE_16_length_7875_cov_9_179661,8,VIRSorter_BeeP-37-2013_NODE_16_length_7875_cov_9_179661,8,2,,4.51418875484781,,3.35078025787009,,,
VIRSorter_BeeP-37-2013_NODE_179_length_1840_cov_4_738514,4,VIRSorter_BeeP-37-2013_NODE_179_length_1840_cov_4_738514,4,2,,2.37333664615169,,2.36788152322481,,,
VIRSorter_BeeP-37-2013_NODE_17_length_7689_cov_29_869679,11,VIRSorter_BeeP-37-2013_NODE_17_length_7689_cov_29_869679,11,2,4,gene_1-gene_10:9.32245212700814,,6.03455293414856,,,
VIRSorter_BeeP-37-2013_NODE_18_length_6964_cov_15_322782,10,VIRSorter_BeeP-37-2013_NODE_18_length_6964_cov_15_322782,10,2,,2.69551767173730,,4.44140541539413,,,
VIRSorter_BeeP-37-2013_NODE_194_length_1737_cov_5_934337,5,VIRSorter_BeeP-37-2013_NODE_194_length_1737_cov_5_934337,5,2,,2.01071095767098,,2.95985190403101,,,
VIRSorter_BeeP-37-2013_NODE_1_length_57959_cov_35_521647,57,VIRSorter_BeeP-37-2013_NODE_1_length_57959_cov_35_521647,57,2,6,gene_8-gene_40:20.92179323261068,,30.67190438421341,,,
VIRSorter_BeeP-37-2013_NODE_200_length_1713_cov_6_359413,6,VIRSorter_BeeP-37-2013_NODE_200_length_1713_cov_6_359413,6,2,,2.81958587565650,,3.55182228483721,,,
VIRSorter_BeeP-37-2013_NODE_21_length_6328_cov_13_938570,11,VIRSorter_BeeP-37-2013_NODE_21_length_6328_cov_13_938570,11,2,,gene_2-gene_11:2.21839641701764,,6.03455293414856,,,
VIRSorter_BeeP-37-2013_NODE_234_length_1572_cov_10_883612,5,VIRSorter_BeeP-37-2013_NODE_234_length_1572_cov_10_883612,5,2,,2.01071095767098,,2.95985190403101,,,
VIRSorter_BeeP-37-2013_NODE_23_length_6232_cov_16_854265,10,VIRSorter_BeeP-37-2013_NODE_23_length_6232_cov_16_854265,10,2,,2.69551767173730,,4.44140541539413,,,
VIRSorter_BeeP-37-2013_NODE_25_length_6004_cov_14_639784,9,VIRSorter_BeeP-37-2013_NODE_25_length_6004_cov_14_639784,9,2,,4.07773535702027,,3.89359133625594,,,
VIRSorter_BeeP-37-2013_NODE_28_length_5515_cov_16_125782,11,VIRSorter_BeeP-37-2013_NODE_28_length_5515_cov_16_125782,11,2,,4.03059470379581,,6.03455293414856,,,
VIRSorter_BeeP-37-2013_NODE_334_length_1253_cov_5_173469,4,VIRSorter_BeeP-37-2013_NODE_334_length_1253_cov_5_173469,4,2,1,,,2.36788152322481,,,
VIRSorter_BeeP-37-2013_NODE_382_length_1127_cov_5_655238,3,VIRSorter_BeeP-37-2013_NODE_382_length_1127_cov_5_655238,3,2,,2.93987201451834,,,,,
VIRSorter_BeeP-37-2013_NODE_39_length_4465_cov_6_550820,14,VIRSorter_BeeP-37-2013_NODE_39_length_4465_cov_6_550820,14,2,,gene_3-gene_14:5.42993505375323,,7.11149407223115,,,
VIRSorter_BeeP-37-2013_NODE_41_length_4377_cov_14_717674,8,VIRSorter_BeeP-37-2013_NODE_41_length_4377_cov_14_717674,8,2,,4.51418875484781,,3.35078025787009,,,
VIRSorter_BeeP-37-2013_NODE_47_length_4141_cov_14_220719,8,VIRSorter_BeeP-37-2013_NODE_47_length_4141_cov_14_220719,8,2,2,,,4.73576304644962,,,
VIRSorter_BeeP-37-2013_NODE_505_length_980_cov_6_700997,4,VIRSorter_BeeP-37-2013_NODE_505_length_980_cov_6_700997,4,2,,3.91982935269112,,2.36788152322481,,,
VIRSorter_BeeP-37-2013_NODE_506_length_980_cov_3_177187,5,VIRSorter_BeeP-37-2013_NODE_506_length_980_cov_3_177187,5,2,,3.25885887592900,,2.95985190403101,,,
VIRSorter_BeeP-37-2013_NODE_55_length_3850_cov_9_283859,5,VIRSorter_BeeP-37-2013_NODE_55_length_3850_cov_9_283859,5,2,,3.25885887592900,,2.95985190403101,,,
VIRSorter_BeeP-37-2013_NODE_60_length_3712_cov_15_960935,6,VIRSorter_BeeP-37-2013_NODE_60_length_3712_cov_15_960935,6,2,,2.81958587565650,,3.55182228483721,,,
VIRSorter_BeeP-37-2013_NODE_62_length_3632_cov_9_192968,6,VIRSorter_BeeP-37-2013_NODE_62_length_3632_cov_9_192968,6,2,,4.16129277473563,,3.55182228483721,,,
VIRSorter_BeeP-37-2013_NODE_67_length_3471_cov_4_284915,8,VIRSorter_BeeP-37-2013_NODE_67_length_3471_cov_4_284915,8,2,,5.99834991174870,,4.73576304644962,,,
VIRSorter_BeeP-37-2013_NODE_68_length_3424_cov_10_335524,7,VIRSorter_BeeP-37-2013_NODE_68_length_3424_cov_10_335524,7,2,,5.07549135735669,,4.14379266564342,,,
VIRSorter_BeeP-37-2013_NODE_76_length_3220_cov_9_435253,6,VIRSorter_BeeP-37-2013_NODE_76_length_3220_cov_9_435253,6,2,,2.81958587565650,,3.55182228483721,,,
VIRSorter_BeeP-37-2013_NODE_79_length_3129_cov_6_522936,6,VIRSorter_BeeP-37-2013_NODE_79_length_3129_cov_6_522936,6,2,,2.81958587565650,,3.55182228483721,,,
VIRSorter_BeeP-37-2013_NODE_7_length_12848_cov_24_651946,16,VIRSorter_BeeP-37-2013_NODE_7_length_12848_cov_24_651946,16,2,,gene_1-gene_14:4.28547199809124,,8.02436806155702,,,
VIRSorter_BeeP-37-2013_NODE_80_length_3073_cov_16_869493,9,VIRSorter_BeeP-37-2013_NODE_80_length_3073_cov_16_869493,9,2,,2.00791555881789,,5.32773342725582,,,
VIRSorter_BeeP-37-2013_NODE_900_length_716_cov_2_402191,3,VIRSorter_BeeP-37-2013_NODE_900_length_716_cov_2_402191,3,2,,2.93987201451834,,,,,
VIRSorter_BeeP-37-2013_NODE_91_length_2865_cov_9_144548,5,VIRSorter_BeeP-37-2013_NODE_91_length_2865_cov_9_144548,5,2,,4.89978669086390,,2.95985190403101,,,
VIRSorter_BeeP-37-2013_NODE_98_length_2753_cov_6_748505,6,VIRSorter_BeeP-37-2013_NODE_98_length_2753_cov_6_748505,6,2,,2.81958587565650,,2.28585287993779,,,
VIRSorter_BeeP-37-2013_NODE_9_length_10235_cov_11_050896,14,VIRSorter_BeeP-37-2013_NODE_9_length_10235_cov_11_050896,14,2,3,gene_4-gene_14:7.62553821641132,,7.11149407223115,,,
VIRSorter_BeeP-38-2013_NODE_17_length_3265_cov_11_427854,5,VIRSorter_BeeP-38-2013_NODE_17_length_3265_cov_11_427854,5,2,,3.25885887592900,,2.95985190403101,,,
VIRSorter_BeeP-38-2013_NODE_1_length_47472_cov_756_510180-circular,72,VIRSorter_BeeP-38-2013_NODE_1_length_47472_cov_756_510180-circular,72,2,2,gene_45-gene_73:12.38188871867408;gene_2-gene_22:2.36431418970927,,34.97837835855118,gene_8-gene_44:8.30585957008809,gene_7-gene_73:4.43085094905495,
VIRSorter_BeeP-38-2013_NODE_3_length_17236_cov_13_185209,31,VIRSorter_BeeP-38-2013_NODE_3_length_17236_cov_13_185209,31,2,1,gene_2-gene_29:6.33255433895626,,gene_1-gene_22:8.80745394395229,,,
VIRSorter_BeeP-38-2013_NODE_5_length_9175_cov_6_479226,16,VIRSorter_BeeP-38-2013_NODE_5_length_9175_cov_6_479226,16,2,,gene_4-gene_16:3.49451347626490,,6.34739770188461,,,
VIRSorter_BeeP-38-2013_NODE_6_length_7660_cov_6_359356,12,VIRSorter_BeeP-38-2013_NODE_6_length_7660_cov_6_359356,12,2,,8.96602797369541,,6.32549331929078,,,
VIRSorter_BeeP-38-2013_NODE_8_length_6967_cov_14_342525,13,VIRSorter_BeeP-38-2013_NODE_8_length_6967_cov_14_342525,13,2,,gene_2-gene_12:3.50771595851547,,5.10671773486417,,,
VIRSorter_BeeP-38-2013_NODE_9_length_6562_cov_19_069082,10,VIRSorter_BeeP-38-2013_NODE_9_length_6562_cov_19_069082,10,2,,4.90552410684877,,4.44140541539413,,,
VIRSorter_BeeP-39-2013_NODE_11_length_2731_cov_4_241145,5,VIRSorter_BeeP-39-2013_NODE_11_length_2731_cov_4_241145,5,2,,4.89978669086390,,2.95985190403101,,,
VIRSorter_BeeP-39-2013_NODE_39_length_1479_cov_4_045649,4,VIRSorter_BeeP-39-2013_NODE_39_length_1479_cov_4_045649,4,2,1,,,2.36788152322481,,,
VIRSorter_BeeP-40-2013_NODE_13_length_4395_cov_13_381427,5,VIRSorter_BeeP-40-2013_NODE_13_length_4395_cov_13_381427,5,2,,3.25885887592900,,2.95985190403101,,,
VIRSorter_BeeP-40-2013_NODE_16_length_4186_cov_18_066196,8,VIRSorter_BeeP-40-2013_NODE_16_length_4186_cov_18_066196,8,2,,2.22581054573474,,4.73576304644962,,,
VIRSorter_BeeP-40-2013_NODE_1_length_35804_cov_20_796932,42,VIRSorter_BeeP-40-2013_NODE_1_length_35804_cov_20_796932,42,2,,gene_3-gene_42:5.70476394561042,,20.02338699586037,,,
VIRSorter_BeeP-40-2013_NODE_24_length_2448_cov_12_017714,4,VIRSorter_BeeP-40-2013_NODE_24_length_2448_cov_12_017714,4,2,,3.91982935269112,,2.36788152322481,,,
VIRSorter_BeeP-40-2013_NODE_2_length_22889_cov_16_754778,46,VIRSorter_BeeP-40-2013_NODE_2_length_22889_cov_16_754778,46,2,,gene_1-gene_20:3.10056450242406,,22.25407429875260,gene_15-gene_45:6.82009400402829,,
VIRSorter_BeeP-40-2013_NODE_3_length_15100_cov_12_750183,8,VIRSorter_BeeP-40-2013_NODE_3_length_15100_cov_12_750183,8,2,,3.27022832213243,,4.73576304644962,,,
VIRSorter_BeeP-40-2013_NODE_5_length_8924_cov_11_777326,12,VIRSorter_BeeP-40-2013_NODE_5_length_8924_cov_11_777326,12,2,,10.98133680768972,,6.32549331929078,,,
VIRSorter_BeeP-40-2013_NODE_6_length_8648_cov_17_423521,8,VIRSorter_BeeP-40-2013_NODE_6_length_8648_cov_17_423521,8,2,,3.27022832213243,,3.35078025787009,,,
VIRSorter_BeeP-40-2013_NODE_8_length_7519_cov_17_033190,10,VIRSorter_BeeP-40-2013_NODE_8_length_7519_cov_17_033190,10,2,,6.27125797463711,,5.91970380806202,,,
VIRSorter_BeeP-41-2013_NODE_11_length_1883_cov_5_418605,5,VIRSorter_BeeP-41-2013_NODE_11_length_1883_cov_5_418605,5,2,,2.01071095767098,,2.95985190403101,,,
VIRSorter_BeeP-41-2013_NODE_5_length_2723_cov_5_470144,7,VIRSorter_BeeP-41-2013_NODE_5_length_2723_cov_5_470144,7,2,,3.65676864270504,,4.14379266564342,,,
VIRSorter_BeeP-44-2013_NODE_118_length_1778_cov_2_277484,3,VIRSorter_BeeP-44-2013_NODE_118_length_1778_cov_2_277484,3,2,,2.93987201451834,,,,,
VIRSorter_BeeP-44-2013_NODE_125_length_1753_cov_8_683174,4,VIRSorter_BeeP-44-2013_NODE_125_length_1753_cov_8_683174,4,2,,2.37333664615169,,2.36788152322481,,,
VIRSorter_BeeP-44-2013_NODE_128_length_1740_cov_3_769092,4,VIRSorter_BeeP-44-2013_NODE_128_length_1740_cov_3_769092,4,2,,2.37333664615169,,2.36788152322481,,,
VIRSorter_BeeP-44-2013_NODE_191_length_1428_cov_7_017765,4,VIRSorter_BeeP-44-2013_NODE_191_length_1428_cov_7_017765,4,2,1,,,2.36788152322481,,,
VIRSorter_BeeP-44-2013_NODE_218_length_1330_cov_2_479649,4,VIRSorter_BeeP-44-2013_NODE_218_length_1330_cov_2_479649,4,2,,2.37333664615169,,2.36788152322481,,,
VIRSorter_BeeP-44-2013_NODE_22_length_3881_cov_6_913249,4,VIRSorter_BeeP-44-2013_NODE_22_length_3881_cov_6_913249,4,2,,2.37333664615169,,2.36788152322481,,,
VIRSorter_BeeP-44-2013_NODE_23_length_3880_cov_8_615041,9,VIRSorter_BeeP-44-2013_NODE_23_length_3880_cov_8_615041,9,2,,2.00791555881789,,5.32773342725582,,,
VIRSorter_BeeP-44-2013_NODE_255_length_1234_cov_2_389801,4,VIRSorter_BeeP-44-2013_NODE_255_length_1234_cov_2_389801,4,2,,3.91982935269112,,2.36788152322481,,,
VIRSorter_BeeP-44-2013_NODE_259_length_1204_cov_1_409051,4,VIRSorter_BeeP-44-2013_NODE_259_length_1204_cov_1_409051,4,2,1,,,2.36788152322481,,,
VIRSorter_BeeP-44-2013_NODE_330_length_981_cov_5_590708,3,VIRSorter_BeeP-44-2013_NODE_330_length_981_cov_5_590708,3,2,,2.93987201451834,,,,,
VIRSorter_BeeP-44-2013_NODE_44_length_2828_cov_14_051981,6,VIRSorter_BeeP-44-2013_NODE_44_length_2828_cov_14_051981,6,2,,4.16129277473563,,3.55182228483721,,,
VIRSorter_BeeP-44-2013_NODE_4_length_9254_cov_9_540155,11,VIRSorter_BeeP-44-2013_NODE_4_length_9254_cov_9_540155,11,2,,gene_1-gene_10:9.32245212700814,,6.03455293414856,,,
VIRSorter_BeeP-44-2013_NODE_51_length_2667_cov_5_685328,4,VIRSorter_BeeP-44-2013_NODE_51_length_2667_cov_5_685328,4,2,1,,,2.36788152322481,,,
VIRSorter_BeeP-44-2013_NODE_60_length_2425_cov_5_758944,5,VIRSorter_BeeP-44-2013_NODE_60_length_2425_cov_5_758944,5,2,,2.01071095767098,,2.95985190403101,,,
VIRSorter_BeeP-44-2013_NODE_68_length_2344_cov_6_379356,6,VIRSorter_BeeP-44-2013_NODE_68_length_2344_cov_6_379356,6,2,,5.87974402903668,,3.55182228483721,,,
VIRSorter_BeeP-44-2013_NODE_70_length_2293_cov_15_680505,5,VIRSorter_BeeP-44-2013_NODE_70_length_2293_cov_15_680505,5,2,,3.25885887592900,,2.95985190403101,,,
VIRSorter_BeeP-44-2013_NODE_73_length_2220_cov_2_816612,4,VIRSorter_BeeP-44-2013_NODE_73_length_2220_cov_2_816612,4,2,,2.37333664615169,,2.36788152322481,,,
VIRSorter_BeeP-44-2013_NODE_8_length_6564_cov_21_420996,12,VIRSorter_BeeP-44-2013_NODE_8_length_6564_cov_21_420996,12,2,,gene_2-gene_12:6.38703871319086,,6.32549331929078,,,
VIRSorter_BeeP-45-2013_NODE_1_length_31866_cov_26_676051-circular,55,VIRSorter_BeeP-45-2013_NODE_1_length_31866_cov_26_676051-circular,55,2,2,gene_37-gene_55:3.21693925803566,,25.42005722166287,gene_5-gene_50:9.90856782798486,,
VIRSorter_BeeP-45-2013_NODE_20_length_3372_cov_2_558725,4,VIRSorter_BeeP-45-2013_NODE_20_length_3372_cov_2_558725,4,2,1,,,2.36788152322481,,,
VIRSorter_BeeP-45-2013_NODE_30_length_2821_cov_5_446064,4,VIRSorter_BeeP-45-2013_NODE_30_length_2821_cov_5_446064,4,2,,3.91982935269112,,2.36788152322481,,,
VIRSorter_BeeP-45-2013_NODE_35_length_2488_cov_6_969307,6,VIRSorter_BeeP-45-2013_NODE_35_length_2488_cov_6_969307,6,2,,2.81958587565650,,3.55182228483721,,,
VIRSorter_BeeP-45-2013_NODE_40_length_2372_cov_10_419172,5,VIRSorter_BeeP-45-2013_NODE_40_length_2372_cov_10_419172,5,2,,2.01071095767098,,2.95985190403101,,,
VIRSorter_BeeP-45-2013_NODE_43_length_2302_cov_7_641348,6,VIRSorter_BeeP-45-2013_NODE_43_length_2302_cov_7_641348,6,2,,2.81958587565650,,3.55182228483721,,,
VIRSorter_BeeP-45-2013_NODE_5_length_5960_cov_9_520823,11,VIRSorter_BeeP-45-2013_NODE_5_length_5960_cov_9_520823,11,2,,6.68806870885484,,4.51617632518270,,,
VIRSorter_BeeP-45-2013_NODE_73_length_1533_cov_3_316621,4,VIRSorter_BeeP-45-2013_NODE_73_length_1533_cov_3_316621,4,2,,2.37333664615169,,2.36788152322481,,,
VIRSorter_BeeP-45-2013_NODE_8_length_4746_cov_10_188263,8,VIRSorter_BeeP-45-2013_NODE_8_length_4746_cov_10_188263,8,2,,5.99834991174870,,4.73576304644962,,,
VIRSorter_BeeP-45-2013_NODE_99_length_1298_cov_13_941032,4,VIRSorter_BeeP-45-2013_NODE_99_length_1298_cov_13_941032,4,2,,2.37333664615169,,2.36788152322481,,,
VIRSorter_BeeP-46-2013_NODE_10_length_2729_cov_7_328054,8,VIRSorter_BeeP-46-2013_NODE_10_length_2729_cov_7_328054,8,2,,5.99834991174870,,4.73576304644962,,,
VIRSorter_BeeP-46-2013_NODE_17_length_1629_cov_8_154639,3,VIRSorter_BeeP-46-2013_NODE_17_length_1629_cov_8_154639,3,2,,2.93987201451834,,,,,
VIRSorter_BeeP-47-2013_NODE_2_length_14142_cov_93_536438,22,VIRSorter_BeeP-47-2013_NODE_2_length_14142_cov_93_536438,22,2,2,gene_6-gene_20:12.74031868027061,,11.06430698541536,,,
VIRSorter_BeeP-47-2013_NODE_33_length_2906_cov_8_674090,6,VIRSorter_BeeP-47-2013_NODE_33_length_2906_cov_8_674090,6,2,1,,,3.55182228483721,,,
VIRSorter_BeeP-47-2013_NODE_39_length_2538_cov_5_797643,4,VIRSorter_BeeP-47-2013_NODE_39_length_2538_cov_5_797643,4,2,,3.91982935269112,,2.36788152322481,,,
VIRSorter_BeeP-47-2013_NODE_43_length_2473_cov_8_580968,7,VIRSorter_BeeP-47-2013_NODE_43_length_2473_cov_8_580968,7,2,,3.65676864270504,,2.81425248153116,,,
VIRSorter_BeeP-47-2013_NODE_7_length_6207_cov_78_673899,8,VIRSorter_BeeP-47-2013_NODE_7_length_6207_cov_78_673899,8,2,,7.83965870538224,,4.73576304644962,,,
VIRSorter_BeeP-47-2013_NODE_84_length_1622_cov_8_125566,7,VIRSorter_BeeP-47-2013_NODE_84_length_1622_cov_8_125566,7,2,,2.48930326819235,,4.14379266564342,,,
VIRSorter_BeeP-48-2013_NODE_1_length_60809_cov_188_714631,83,VIRSorter_BeeP-48-2013_NODE_1_length_60809_cov_188_714631,83,2,3,,,gene_3-gene_83:42.13239739951382,gene_4-gene_83:22.21313814269214,gene_1-gene_78:2.71563700371959,
VIRSorter_BeeP-48-2013_NODE_2_length_34162_cov_18_012674,38,VIRSorter_BeeP-48-2013_NODE_2_length_34162_cov_18_012674,38,2,3,,,17.80907368946427,8.41836776563824,gene_1-gene_35:2.13929062730306,
VIRSorter_BeeP-48-2013_NODE_6_length_5391_cov_7_031426,6,VIRSorter_BeeP-48-2013_NODE_6_length_5391_cov_7_031426,6,2,1,,,3.55182228483721,2.28585287993779,,
VIRSorter_BeeP-48-2013_NODE_7_length_5191_cov_4_765350,5,VIRSorter_BeeP-48-2013_NODE_7_length_5191_cov_4_765350,5,2,,2.01071095767098,,2.95985190403101,,,
VIRSorter_BeeP-49-2013_NODE_108_length_3093_cov_15_333554,6,VIRSorter_BeeP-49-2013_NODE_108_length_3093_cov_15_333554,6,2,,2.81958587565650,,2.28585287993779,,,
VIRSorter_BeeP-49-2013_NODE_118_length_2897_cov_8_412057,8,VIRSorter_BeeP-49-2013_NODE_118_length_2897_cov_8_412057,8,2,,4.51418875484781,,4.73576304644962,,,
VIRSorter_BeeP-49-2013_NODE_119_length_2893_cov_5_172585,9,VIRSorter_BeeP-49-2013_NODE_119_length_2893_cov_5_172585,9,2,,2.00791555881789,,3.89359133625594,,,
VIRSorter_BeeP-49-2013_NODE_12_length_13086_cov_35_861096,21,VIRSorter_BeeP-49-2013_NODE_12_length_13086_cov_35_861096,21,2,,gene_1-gene_20:6.26838678496093,,8.74639471765258,,,
VIRSorter_BeeP-49-2013_NODE_135_length_2730_cov_4_600829,4,VIRSorter_BeeP-49-2013_NODE_135_length_2730_cov_4_600829,4,2,,3.91982935269112,,2.36788152322481,,,
VIRSorter_BeeP-49-2013_NODE_137_length_2724_cov_8_315074,8,VIRSorter_BeeP-49-2013_NODE_137_length_2724_cov_8_315074,8,2,,2.22581054573474,,4.73576304644962,,,
VIRSorter_BeeP-49-2013_NODE_14_length_10811_cov_13_991895,15,VIRSorter_BeeP-49-2013_NODE_14_length_10811_cov_13_991895,15,2,,gene_2-gene_15:8.56650251230565,,7.55733641735912,,,
VIRSorter_BeeP-49-2013_NODE_15_length_10495_cov_12_931753,13,VIRSorter_BeeP-49-2013_NODE_15_length_10495_cov_12_931753,13,2,,gene_3-gene_13:6.16518996357450,,6.69561495048063,,,
VIRSorter_BeeP-49-2013_NODE_160_length_2464_cov_185_129451,5,VIRSorter_BeeP-49-2013_NODE_160_length_2464_cov_185_129451,5,2,1,,,2.95985190403101,,,
VIRSorter_BeeP-49-2013_NODE_17_length_10143_cov_15_456487,13,VIRSorter_BeeP-49-2013_NODE_17_length_10143_cov_15_456487,13,2,,7.97506137252959,,6.69561495048063,,,
VIRSorter_BeeP-49-2013_NODE_18_length_8657_cov_38_129487,15,VIRSorter_BeeP-49-2013_NODE_18_length_8657_cov_38_129487,15,2,,gene_5-gene_15:4.42708644601944,,gene_3-gene_15:6.37339565574671,,,
VIRSorter_BeeP-49-2013_NODE_1_length_137464_cov_264_909103,187,VIRSorter_BeeP-49-2013_NODE_1_length_137464_cov_264_909103,187,2,6,gene_23-gene_94:33.06533112953944,gene_88-gene_187:55.11414504733205,gene_88-gene_187:55.11414504733205,gene_88-gene_187:55.11414504733205;gene_1-gene_22:7.12768143183993,gene_88-gene_187:55.11414504733205;gene_1-gene_87:7.79330267900952,gene_88-gene_187:55.11414504733205
VIRSorter_BeeP-49-2013_NODE_206_length_2099_cov_7_495549,5,VIRSorter_BeeP-49-2013_NODE_206_length_2099_cov_7_495549,5,2,,2.01071095767098,,2.95985190403101,,,
VIRSorter_BeeP-49-2013_NODE_219_length_2017_cov_4_657732,6,VIRSorter_BeeP-49-2013_NODE_219_length_2017_cov_4_657732,6,2,,4.16129277473563,,3.55182228483721,,,
VIRSorter_BeeP-49-2013_NODE_21_length_7817_cov_31_461370,13,VIRSorter_BeeP-49-2013_NODE_21_length_7817_cov_31_461370,13,2,,gene_1-gene_10:8.79957338172781,,6.69561495048063,,,
